Trial,Reward,Cumulative Reward,Win Rate,Actual Reward
5596,0.0,2037.0,0.36401000714796283,4
5597,1.0,2038.0,0.3641236376630338,1
5598,0.0,2038.0,0.3640585923544123,2
5599,0.0,2038.0,0.36399357028040724,3
5600,1.0,2039.0,0.36410714285714285,4
5601,0.0,2039.0,0.36404213533297625,1
5602,0.0,2039.0,0.3639771510174937,2
5603,0.0,2039.0,0.3639121898982688,3
5604,0.0,2039.0,0.36384725196288364,4
5605,0.0,2039.0,0.36378233719892955,1
5606,0.0,2039.0,0.3637174455940064,2
5607,0.0,2039.0,0.3636525771357232,3
5608,0.0,2039.0,0.36358773181169757,4
5609,0.0,2039.0,0.3635229096095561,1
5610,1.0,2040.0,0.36363636363636365,2
5611,0.0,2040.0,0.36357155587239354,3
5612,0.0,2040.0,0.36350677120456165,4
5613,0.0,2040.0,0.3634420096205238,1
5614,0.0,2040.0,0.36337727110794443,2
5615,1.0,2041.0,0.3634906500445236,3
5616,0.0,2041.0,0.36342592592592593,4
5617,1.0,2042.0,0.3635392558305145,1
5618,0.0,2042.0,0.36347454610181557,2
5619,0.0,2042.0,0.3634098594055882,3
5620,0.0,2042.0,0.3633451957295374,4
5621,0.0,2042.0,0.36328055506137696,1
5622,0.0,2042.0,0.3632159373888296,2
5623,0.0,2042.0,0.3631513426996265,3
5624,1.0,2043.0,0.36326458036984355,4
5625,0.0,2043.0,0.3632,1
5626,0.0,2043.0,0.36313544258798436,2
5627,0.0,2043.0,0.3630709081215568,3
5628,1.0,2044.0,0.36318407960199006,4
5629,0.0,2044.0,0.3631195594244093,1
5630,1.0,2045.0,0.3632326820603908,2
5631,0.0,2045.0,0.3631681761676434,3
5632,0.0,2045.0,0.3631036931818182,4
5633,1.0,2046.0,0.3632167583880703,1
5634,1.0,2047.0,0.363329783457579,2
5635,0.0,2047.0,0.363265306122449,3
5636,1.0,2048.0,0.3633782824698368,4
5637,1.0,2049.0,0.3634912187333688,1
5638,1.0,2050.0,0.3636041149343739,2
5639,0.0,2050.0,0.36353963468700123,3
5640,0.0,2050.0,0.36347517730496454,4
5641,0.0,2050.0,0.3634107427761035,1
5642,0.0,2050.0,0.3633463310882666,2
5643,0.0,2050.0,0.36328194222931065,3
5644,0.0,2050.0,0.3632175761871013,4
5645,1.0,2051.0,0.3633303808680248,1
5646,0.0,2051.0,0.363266029047113,2
5647,1.0,2052.0,0.3633787851956791,3
5648,1.0,2053.0,0.3634915014164306,4
5649,1.0,2054.0,0.3636041777305718,1
5650,0.0,2054.0,0.36353982300884957,2
5651,0.0,2054.0,0.36347549106352856,3
5652,1.0,2055.0,0.363588110403397,4
5653,0.0,2055.0,0.36352379267645496,1
5654,0.0,2055.0,0.3634594977007428,2
5655,0.0,2055.0,0.363395225464191,3
5656,0.0,2055.0,0.36333097595473834,4
5657,0.0,2055.0,0.36326674916033236,1
5658,0.0,2055.0,0.36320254506892896,2
5659,1.0,2056.0,0.3633150733345114,3
5660,1.0,2057.0,0.36342756183745584,4
5661,0.0,2057.0,0.3633633633633634,1
5662,0.0,2057.0,0.36329918756623103,2
5663,1.0,2058.0,0.36341161928306553,3
5664,1.0,2059.0,0.363524011299435,4
5665,0.0,2059.0,0.36345984112974405,1
5666,1.0,2060.0,0.3635721849629368,2
5667,0.0,2060.0,0.36350802893947415,3
5668,0.0,2060.0,0.3634438955539873,4
5669,0.0,2060.0,0.3633797847944964,1
5670,1.0,2061.0,0.3634920634920635,2
5671,1.0,2062.0,0.36360430259213544,3
5672,0.0,2062.0,0.36354019746121297,4
5673,1.0,2063.0,0.3636523885069628,1
5674,0.0,2063.0,0.3635882974973564,2
5675,0.0,2063.0,0.36352422907488985,3
5676,1.0,2064.0,0.36363636363636365,4
5677,0.0,2064.0,0.3635723093183019,1
5678,0.0,2064.0,0.363508277562522,2
5679,0.0,2064.0,0.36344426835710514,3
5680,0.0,2064.0,0.36338028169014086,4
5681,1.0,2065.0,0.3634923428973772,1
5682,1.0,2066.0,0.36360436466033086,2
5683,0.0,2066.0,0.3635403836002112,3
5684,0.0,2066.0,0.3634764250527797,4
5685,1.0,2067.0,0.36358839050131925,1
5686,0.0,2067.0,0.3635244460077383,2
5687,0.0,2067.0,0.3634605240021101,3
5688,0.0,2067.0,0.3633966244725738,4
5689,1.0,2068.0,0.3635085252241167,1
5690,0.0,2068.0,0.3634446397188049,2
5691,1.0,2069.0,0.36355649270778423,3
5692,0.0,2069.0,0.3634926212227688,4
5693,0.0,2069.0,0.36342877217635694,1
5694,0.0,2069.0,0.3633649455567264,2
5695,1.0,2070.0,0.36347673397717295,3
5696,1.0,2071.0,0.3635884831460674,4
5697,0.0,2071.0,0.36352466210286116,1
5698,0.0,2071.0,0.3634608634608635,2
5699,0.0,2071.0,0.3633970872082822,3
5700,1.0,2072.0,0.36350877192982456,4
5701,0.0,2072.0,0.36344500964743026,1
5702,0.0,2072.0,0.36338126972991935,2
5703,1.0,2073.0,0.3634928984744871,3
5704,0.0,2073.0,0.3634291725105189,4
5705,1.0,2074.0,0.3635407537248028,1
5706,1.0,2075.0,0.363652295828952,2
5707,1.0,2076.0,0.3637637988435255,3
5708,0.0,2076.0,0.36370007007708477,4
5709,0.0,2076.0,0.36363636363636365,1
5710,1.0,2077.0,0.3637478108581436,2
5711,0.0,2077.0,0.36368411836806164,3
5712,1.0,2078.0,0.3637955182072829,4
5713,0.0,2078.0,0.36373183966392436,1
5714,1.0,2079.0,0.363843192159608,2
5715,0.0,2079.0,0.3637795275590551,3
5716,0.0,2079.0,0.36371588523442966,4
5717,1.0,2080.0,0.36382718208850795,1
5718,1.0,2081.0,0.3639384400139909,2
5719,1.0,2082.0,0.36404965903129916,3
5720,1.0,2083.0,0.36416083916083913,4
5721,0.0,2083.0,0.36409718580667716,1
5722,0.0,2083.0,0.36403355470115345,2
5723,0.0,2083.0,0.3639699458326053,3
5724,0.0,2083.0,0.3639063591893781,4
5725,1.0,2084.0,0.3640174672489083,1
5726,0.0,2084.0,0.3639538945162417,2
5727,1.0,2085.0,0.3640649554740702,3
5728,0.0,2085.0,0.3640013966480447,4
5729,0.0,2085.0,0.363937860010473,1
5730,1.0,2086.0,0.36404886561954625,2
5731,1.0,2087.0,0.36415983248996686,3
5732,0.0,2087.0,0.3640963014654571,4
5733,1.0,2088.0,0.3642072213500785,1
5734,0.0,2088.0,0.36414370422043946,2
5735,1.0,2089.0,0.36425457715780296,3
5736,1.0,2090.0,0.36436541143654116,4
5737,1.0,2091.0,0.36447620707686945,1
5738,1.0,2092.0,0.3645869640989892,2
5739,1.0,2093.0,0.36469768252308765,3
5740,0.0,2093.0,0.3646341463414634,4
5741,0.0,2093.0,0.3645706322940254,1
5742,0.0,2093.0,0.36450714036920934,2
5743,1.0,2094.0,0.36461779557722446,3
5744,1.0,2095.0,0.3647284122562674,4
5745,0.0,2095.0,0.3646649260226284,1
5746,0.0,2095.0,0.36460146188652975,2
5747,0.0,2095.0,0.3645380198364364,3
5748,1.0,2096.0,0.36464857341684065,4
5749,0.0,2096.0,0.3645851452426509,1
5750,0.0,2096.0,0.3645217391304348,2
5751,1.0,2097.0,0.3646322378716745,3
5752,0.0,2097.0,0.36456884561891517,4
5753,1.0,2098.0,0.36467929775769165,1
5754,1.0,2099.0,0.36478971150503997,2
5755,0.0,2099.0,0.36472632493483925,3
5756,1.0,2100.0,0.3648366921473245,4
5757,0.0,2100.0,0.36477331943720687,1
5758,1.0,2101.0,0.36488364015283087,2
5759,1.0,2102.0,0.36499392255599933,3
5760,1.0,2103.0,0.3651041666666667,4
5761,0.0,2103.0,0.3650407915292484,1
5762,0.0,2103.0,0.36497743838944813,2
5763,0.0,2103.0,0.3649141072358147,3
5764,0.0,2103.0,0.3648507980569049,4
5765,0.0,2103.0,0.36478751084128364,1
5766,1.0,2104.0,0.3648976760319112,2
5767,0.0,2104.0,0.3648344026356858,3
5768,0.0,2104.0,0.3647711511789182,4
5769,0.0,2104.0,0.36470792165019933,1
5770,0.0,2104.0,0.36464471403812826,2
5771,0.0,2104.0,0.36458152833131174,3
5772,1.0,2105.0,0.3646916146916147,4
5773,0.0,2105.0,0.3646284427507362,1
5774,0.0,2105.0,0.3645652926913751,2
5775,0.0,2105.0,0.3645021645021645,3
5776,0.0,2105.0,0.36443905817174516,4
5777,1.0,2106.0,0.3645490739137961,1
5778,1.0,2107.0,0.36465905157493944,2
5779,0.0,2107.0,0.36459595085654956,3
5780,1.0,2108.0,0.36470588235294116,4
5781,0.0,2108.0,0.36464279536412386,1
5782,0.0,2108.0,0.3645797301971636,2
5783,1.0,2109.0,0.3646896074701712,3
5784,0.0,2109.0,0.3646265560165975,4
5785,1.0,2110.0,0.3647363872082973,1
5786,0.0,2110.0,0.364673349464224,2
5787,1.0,2111.0,0.3647831346120615,3
5788,1.0,2112.0,0.3648928818244644,4
5789,1.0,2113.0,0.36500259112109174,1
5790,0.0,2113.0,0.36493955094991365,2
5791,0.0,2113.0,0.3648765325505094,3
5792,0.0,2113.0,0.3648135359116022,4
5793,0.0,2113.0,0.364750561021923,1
5794,0.0,2113.0,0.36468760787021054,2
5795,0.0,2113.0,0.3646246764452114,3
5796,0.0,2113.0,0.3645617667356798,4
5797,0.0,2113.0,0.3644988787303778,1
5798,1.0,2114.0,0.3646084856847189,2
5799,1.0,2115.0,0.3647180548370409,3
5800,0.0,2115.0,0.3646551724137931,4
5801,0.0,2115.0,0.3645923116704017,1
5802,1.0,2116.0,0.364701826956222,2
5803,0.0,2116.0,0.3646389798380148,3
5804,0.0,2116.0,0.3645761543762922,4
5805,1.0,2117.0,0.36468561584840653,1
5806,0.0,2117.0,0.36462280399586633,2
5807,1.0,2118.0,0.3647322197348028,3
5808,0.0,2118.0,0.3646694214876033,4
5809,0.0,2118.0,0.3646066448614219,1
5810,0.0,2118.0,0.36454388984509467,2
5811,1.0,2119.0,0.36465324384787473,3
5812,0.0,2119.0,0.36459050240880936,4
5813,0.0,2119.0,0.3645277825563392,1
5814,0.0,2119.0,0.3644650842793258,2
5815,1.0,2120.0,0.3645743766122098,3
5816,1.0,2121.0,0.3646836313617607,4
5817,1.0,2122.0,0.36479284854736116,1
5818,0.0,2122.0,0.36473014781711927,2
5819,0.0,2122.0,0.3646674686372229,3
5820,0.0,2122.0,0.36460481099656356,4
5821,1.0,2123.0,0.3647139666723931,1
5822,0.0,2123.0,0.36465132256956373,2
5823,0.0,2123.0,0.3645886999828267,3
5824,0.0,2123.0,0.3645260989010989,4
5825,0.0,2123.0,0.36446351931330473,1
5826,0.0,2123.0,0.36440096120837623,2
5827,1.0,2124.0,0.36451003947142613,3
5828,1.0,2125.0,0.3646190803019904,4
5829,0.0,2125.0,0.3645565277062961,1
5830,1.0,2126.0,0.3646655231560892,2
5831,1.0,2127.0,0.3647744812210599,3
5832,0.0,2127.0,0.3647119341563786,4
5833,0.0,2127.0,0.3646494085376307,1
5834,0.0,2127.0,0.36458690435378815,2
5835,1.0,2128.0,0.3646958011996572,3
5836,0.0,2128.0,0.36463331048663467,4
5837,0.0,2128.0,0.3645708411855405,1
5838,1.0,2129.0,0.3646796848235697,2
5839,1.0,2130.0,0.36478849117999657,3
5840,0.0,2130.0,0.3647260273972603,4
5841,1.0,2131.0,0.36483478856360213,1
5842,1.0,2132.0,0.36494351249572066,2
5843,0.0,2132.0,0.36488105425295225,3
5844,1.0,2133.0,0.36498973305954824,4
5845,1.0,2134.0,0.365098374679213,1
5846,0.0,2134.0,0.3650359219979473,2
5847,0.0,2134.0,0.36497349067898066,3
5848,0.0,2134.0,0.3649110807113543,4
5849,0.0,2134.0,0.36484869208411697,1
5850,0.0,2134.0,0.3647863247863248,2
5851,0.0,2134.0,0.36472397880704155,3
5852,0.0,2134.0,0.36466165413533835,4
5853,0.0,2134.0,0.36459935076029387,1
5854,0.0,2134.0,0.36453706867099417,2
5855,0.0,2134.0,0.36447480785653286,3
5856,0.0,2134.0,0.36441256830601093,4
5857,0.0,2134.0,0.36435035000853677,1
5858,0.0,2134.0,0.36428815295322636,2
5859,0.0,2134.0,0.36422597712920296,3
5860,1.0,2135.0,0.3643344709897611,4
5861,1.0,2136.0,0.3644429278280157,1
5862,1.0,2137.0,0.3645513476629137,2
5863,0.0,2137.0,0.36448916936721815,3
5864,0.0,2137.0,0.3644270122783083,4
5865,0.0,2137.0,0.36436487638533677,1
5866,0.0,2137.0,0.36430276167746334,2
5867,0.0,2137.0,0.3642406681438555,3
5868,0.0,2137.0,0.3641785957736878,4
5869,0.0,2137.0,0.36411654455614245,1
5870,0.0,2137.0,0.3640545144804089,2
5871,1.0,2138.0,0.3641628342701414,3
5872,1.0,2139.0,0.3642711171662125,4
5873,0.0,2139.0,0.36420909245700667,1
5874,0.0,2139.0,0.36414708886619,2
5875,1.0,2140.0,0.36425531914893616,3
5876,1.0,2141.0,0.3643635125936011,4
5877,0.0,2141.0,0.36430151437808406,1
5878,0.0,2141.0,0.3642395372575706,2
5879,0.0,2141.0,0.3641775812212961,3
5880,0.0,2141.0,0.3641156462585034,4
5881,1.0,2142.0,0.3642237714674375,1
5882,1.0,2143.0,0.36433185991159467,2
5883,0.0,2143.0,0.36426993030766613,3
5884,0.0,2143.0,0.36420802175390893,4
5885,0.0,2143.0,0.3641461342395922,1
5886,0.0,2143.0,0.36408426775399255,2
5887,1.0,2144.0,0.364192288092407,3
5888,0.0,2144.0,0.3641304347826087,4
5889,0.0,2144.0,0.36406860247919853,1
5890,0.0,2144.0,0.3640067911714771,2
5891,1.0,2145.0,0.36411475131556614,3
5892,0.0,2145.0,0.3640529531568228,4
5893,0.0,2145.0,0.3639911759714916,1
5894,1.0,2146.0,0.3640990838140482,2
5895,0.0,2146.0,0.3640373197625106,3
5896,0.0,2146.0,0.3639755766621438,4
5897,1.0,2147.0,0.36408343225368833,1
5898,1.0,2148.0,0.3641912512716175,2
5899,0.0,2148.0,0.3641295134768605,3
5900,0.0,2148.0,0.36406779661016947,4
5901,1.0,2149.0,0.3641755634638197,1
5902,1.0,2150.0,0.3642832937987123,2
5903,0.0,2150.0,0.36422158224631546,3
5904,0.0,2150.0,0.364159891598916,4
5905,0.0,2150.0,0.3640982218458933,1
5906,1.0,2151.0,0.3642058923129021,2
5907,0.0,2151.0,0.36414423565261556,3
5908,1.0,2152.0,0.36425186188219366,4
5909,1.0,2153.0,0.36435945168387207,1
5910,1.0,2154.0,0.36446700507614216,2
5911,1.0,2155.0,0.36457452207748264,3
5912,1.0,2156.0,0.3646820027063599,4
5913,0.0,2156.0,0.3646203280906477,1
5914,0.0,2156.0,0.3645586743320933,2
5915,0.0,2156.0,0.36449704142011835,3
5916,0.0,2156.0,0.36443542934415146,4
5917,1.0,2157.0,0.36454284265675174,1
5918,0.0,2157.0,0.3644812436633998,2
5919,1.0,2158.0,0.36458861294137523,3
5920,0.0,2158.0,0.36452702702702705,4
5921,0.0,2158.0,0.364465461915217,1
5922,1.0,2159.0,0.3645727794663965,2
5923,1.0,2160.0,0.36468006078001014,3
5924,1.0,2161.0,0.36478730587440916,4
5925,1.0,2162.0,0.3648945147679325,1
5926,0.0,2162.0,0.36483293958825513,2
5927,0.0,2162.0,0.364771385186435,3
5928,1.0,2163.0,0.3648785425101215,4
5929,1.0,2164.0,0.3649856636869624,1
5930,0.0,2164.0,0.3649241146711636,2
5931,1.0,2165.0,0.3650311920418142,3
5932,0.0,2165.0,0.36496965610249493,4
5933,1.0,2166.0,0.3650766897016686,1
5934,1.0,2167.0,0.36518368722615435,2
5935,1.0,2168.0,0.36529064869418704,3
5936,1.0,2169.0,0.3653975741239892,4
5937,1.0,2170.0,0.36550446353377125,1
5938,1.0,2171.0,0.3656113169417312,2
5939,1.0,2172.0,0.3657181343660549,3
5940,1.0,2173.0,0.36582491582491583,4
5941,1.0,2174.0,0.36593166133647537,1
5942,0.0,2174.0,0.36587007741501176,2
5943,0.0,2174.0,0.3658085142184082,3
5944,1.0,2175.0,0.3659152086137281,4
5945,0.0,2175.0,0.36585365853658536,1
5946,0.0,2175.0,0.3657921291624622,2
5947,0.0,2175.0,0.36573062048091476,3
5948,0.0,2175.0,0.3656691324815064,4
5949,0.0,2175.0,0.3656076651538074,1
5950,0.0,2175.0,0.36554621848739494,2
5951,0.0,2175.0,0.36548479247185345,3
5952,1.0,2176.0,0.3655913978494624,4
5953,1.0,2177.0,0.3656979674113892,1
5954,1.0,2178.0,0.3658045011756802,2
5955,0.0,2178.0,0.36574307304785897,3
5956,1.0,2179.0,0.36584956346541303,4
5957,0.0,2179.0,0.36578814839684404,1
5958,0.0,2179.0,0.3657267539442766,2
5959,0.0,2179.0,0.3656653800973318,3
5960,0.0,2179.0,0.3656040268456376,4
5961,1.0,2180.0,0.36571045126656604,1
5962,1.0,2181.0,0.3658168399865817,2
5963,0.0,2181.0,0.3657554922019118,3
5964,0.0,2181.0,0.3656941649899396,4
5965,1.0,2182.0,0.36580050293378036,1
5966,0.0,2182.0,0.3657391887361716,2
5967,0.0,2182.0,0.3656778950896598,3
5968,0.0,2182.0,0.3656166219839142,4
5969,1.0,2183.0,0.3657229016585693,1
5970,1.0,2184.0,0.3658291457286432,2
5971,1.0,2185.0,0.3659353542120248,3
5972,0.0,2185.0,0.365874079035499,4
5973,1.0,2186.0,0.3659802444332831,1
5974,1.0,2187.0,0.36608637428858387,2
5975,0.0,2187.0,0.3660251046025105,3
5976,0.0,2187.0,0.36596385542168675,4
5977,0.0,2187.0,0.36590262673582064,1
5978,0.0,2187.0,0.365841418534627,2
5979,0.0,2187.0,0.3657802308078274,3
5980,0.0,2187.0,0.3657190635451505,4
5981,1.0,2188.0,0.36582511285738173,1
5982,0.0,2188.0,0.36576395854229354,2
5983,0.0,2188.0,0.36570282466989806,3
5984,0.0,2188.0,0.36564171122994654,4
5985,0.0,2188.0,0.3655806182121972,1
5986,0.0,2188.0,0.365519545606415,2
5987,1.0,2189.0,0.3656255219642559,3
5988,1.0,2190.0,0.3657314629258517,4
5989,0.0,2190.0,0.36567039572549676,1
5990,1.0,2191.0,0.3657762938230384,2
5991,0.0,2191.0,0.3657152395259556,3
5992,0.0,2191.0,0.36565420560747663,4
5993,0.0,2191.0,0.3655931920574003,1
5994,0.0,2191.0,0.3655321988655322,2
5995,1.0,2192.0,0.36563803169307757,3
5996,0.0,2192.0,0.3655770513675784,4
5997,0.0,2192.0,0.36551609137902286,1
5998,0.0,2192.0,0.3654551517172391,2
5999,0.0,2192.0,0.36539423237206203,3
6000,1.0,2193.0,0.3655,4
6001,0.0,2193.0,0.3654390934844193,1
6002,0.0,2193.0,0.36537820726424525,2
6003,1.0,2194.0,0.3654839247043145,3
6004,0.0,2194.0,0.3654230512991339,4
6005,0.0,2194.0,0.36536219816819315,1
6006,1.0,2195.0,0.36546786546786547,2
6007,1.0,2196.0,0.3655734975861495,3
6008,0.0,2196.0,0.3655126498002663,4
6009,1.0,2197.0,0.3656182393077051,1
6010,1.0,2198.0,0.36572379367720464,2
6011,0.0,2198.0,0.3656629512560306,3
6012,1.0,2199.0,0.3657684630738523,4
6013,0.0,2199.0,0.36570763346083485,1
6014,1.0,2200.0,0.36581310276022616,2
6015,0.0,2200.0,0.3657522859517872,3
6016,0.0,2200.0,0.36569148936170215,4
6017,0.0,2200.0,0.3656307129798903,1
6018,1.0,2201.0,0.365736124958458,2
6019,0.0,2201.0,0.36567536135570694,3
6020,0.0,2201.0,0.36561461794019934,4
6021,1.0,2202.0,0.36571998006975587,1
6022,0.0,2202.0,0.36565924941879774,2
6023,0.0,2202.0,0.365598538934086,3
6024,0.0,2202.0,0.3655378486055777,4
6025,0.0,2202.0,0.3654771784232365,1
6026,0.0,2202.0,0.36541652837703287,2
6027,0.0,2202.0,0.3653558984569438,3
6028,0.0,2202.0,0.3652952886529529,4
6029,1.0,2203.0,0.36540056394095205,1
6030,0.0,2203.0,0.36533996683250414,2
6031,0.0,2203.0,0.3652793898192671,3
6032,0.0,2203.0,0.3652188328912467,4
6033,0.0,2203.0,0.3651582960384552,1
6034,1.0,2204.0,0.3652635067948293,2
6035,0.0,2204.0,0.3652029826014913,3
6036,1.0,2205.0,0.36530815109343934,4
6037,0.0,2205.0,0.36524763955607087,1
6038,0.0,2205.0,0.36518714806227226,2
6039,0.0,2205.0,0.3651266766020864,3
6040,1.0,2206.0,0.3652317880794702,4
6041,0.0,2206.0,0.36517132925012413,1
6042,0.0,2206.0,0.36511089043363126,2
6043,0.0,2206.0,0.36505047162005627,3
6044,0.0,2206.0,0.36499007279947054,4
6045,0.0,2206.0,0.364929693961952,1
6046,0.0,2206.0,0.3648693350975852,2
6047,0.0,2206.0,0.36480899619646107,3
6048,0.0,2206.0,0.36474867724867727,4
6049,1.0,2207.0,0.364853694825591,1
6050,0.0,2207.0,0.36479338842975206,2
6051,1.0,2208.0,0.36489836390679226,3
6052,1.0,2209.0,0.36500330469266357,4
6053,0.0,2209.0,0.36494300346935404,1
6054,1.0,2210.0,0.3650479022134126,2
6055,0.0,2210.0,0.36498761354252685,3
6056,0.0,2210.0,0.36492734478203437,4
6057,0.0,2210.0,0.3648670959220736,1
6058,0.0,2210.0,0.3648068669527897,2
6059,0.0,2210.0,0.364746657864334,3
6060,0.0,2210.0,0.36468646864686466,4
6061,0.0,2210.0,0.36462629929054613,1
6062,0.0,2210.0,0.3645661497855493,2
6063,0.0,2210.0,0.3645060201220518,3
6064,1.0,2211.0,0.3646108179419525,4
6065,0.0,2211.0,0.36455070074196205,1
6066,0.0,2211.0,0.3644906033630069,2
6067,0.0,2211.0,0.36443052579528595,3
6068,0.0,2211.0,0.36437046802900463,4
6069,0.0,2211.0,0.3643104300543747,1
6070,1.0,2212.0,0.3644151565074135,2
6071,1.0,2213.0,0.36451984845989127,3
6072,0.0,2213.0,0.3644598155467721,4
6073,0.0,2213.0,0.36439980240408365,1
6074,0.0,2213.0,0.36433980902206126,2
6075,1.0,2214.0,0.36444444444444446,3
6076,0.0,2214.0,0.36438446346280445,4
6077,1.0,2215.0,0.364489057100543,1
6078,0.0,2215.0,0.3644290885159592,2
6079,1.0,2216.0,0.3645336404013818,3
6080,0.0,2216.0,0.36447368421052634,4
6081,0.0,2216.0,0.36441374773885876,1
6082,0.0,2216.0,0.3643538309766524,2
6083,0.0,2216.0,0.3642939339141871,3
6084,1.0,2217.0,0.36439842209072976,4
6085,0.0,2217.0,0.36433853738701727,1
6086,0.0,2217.0,0.36427867236279987,2
6087,1.0,2218.0,0.3643831115492032,3
6088,1.0,2219.0,0.3644875164257556,4
6089,0.0,2219.0,0.3644276564296272,1
6090,0.0,2219.0,0.364367816091954,2
6091,1.0,2220.0,0.3644721720571335,3
6092,0.0,2220.0,0.36441234405778067,4
6093,0.0,2220.0,0.3643525356967011,1
6094,0.0,2220.0,0.3642927469642271,2
6095,0.0,2220.0,0.3642329778506973,3
6096,1.0,2221.0,0.36433727034120733,4
6097,0.0,2221.0,0.3642775135312449,1
6098,1.0,2222.0,0.36438176451295506,2
6099,1.0,2223.0,0.3644859813084112,3
6100,0.0,2223.0,0.3644262295081967,4
6101,0.0,2223.0,0.36436649729552534,1
6102,0.0,2223.0,0.36430678466076694,2
6103,0.0,2223.0,0.3642470915942979,3
6104,0.0,2223.0,0.3641874180865007,4
6105,1.0,2224.0,0.3642915642915643,1
6106,0.0,2224.0,0.3642319030461841,2
6107,1.0,2225.0,0.364336007859833,3
6108,1.0,2226.0,0.3644400785854617,4
6109,0.0,2226.0,0.3643804223277132,1
6110,1.0,2227.0,0.36448445171849425,2
6111,0.0,2227.0,0.3644248077237768,3
6112,0.0,2227.0,0.3643651832460733,4
6113,1.0,2228.0,0.36446916407655816,1
6114,1.0,2229.0,0.3645731108930324,2
6115,0.0,2229.0,0.36451349141455436,3
6116,0.0,2229.0,0.3644538914323087,4
6117,0.0,2229.0,0.3643943109367337,1
6118,0.0,2229.0,0.36433474991827397,2
6119,0.0,2229.0,0.3642752083673803,3
6120,0.0,2229.0,0.3642156862745098,4
6121,0.0,2229.0,0.3641561836301258,1
6122,0.0,2229.0,0.36409670042469783,2
6123,0.0,2229.0,0.36403723664870163,3
6124,0.0,2229.0,0.36397779229261923,4
6125,0.0,2229.0,0.3639183673469388,1
6126,0.0,2229.0,0.36385896180215477,2
6127,0.0,2229.0,0.36379957564876775,3
6128,0.0,2229.0,0.3637402088772846,4
6129,0.0,2229.0,0.3636808614782183,1
6130,1.0,2230.0,0.3637846655791191,2
6131,0.0,2230.0,0.3637253302886968,3
6132,1.0,2231.0,0.3638290932811481,4
6133,0.0,2231.0,0.3637697700962009,1
6134,0.0,2231.0,0.3637104662536681,2
6135,0.0,2231.0,0.3636511817440913,3
6136,0.0,2231.0,0.36359191655801826,4
6137,0.0,2231.0,0.3635326706860029,1
6138,0.0,2231.0,0.3634734441186054,2
6139,0.0,2231.0,0.3634142368463919,3
6140,0.0,2231.0,0.36335504885993486,4
6141,0.0,2231.0,0.36329588014981273,1
6142,0.0,2231.0,0.3632367307066102,2
6143,0.0,2231.0,0.36317760052091813,3
6144,1.0,2232.0,0.36328125,4
6145,1.0,2233.0,0.36338486574450773,1
6146,1.0,2234.0,0.3634884477709079,2
6147,1.0,2235.0,0.3635919960956564,3
6148,0.0,2235.0,0.36353285621340276,4
6149,0.0,2235.0,0.3634737355667588,1
6150,1.0,2236.0,0.36357723577235773,2
6151,1.0,2237.0,0.36368070232482524,3
6152,0.0,2237.0,0.3636215864759428,4
6153,1.0,2238.0,0.363725012189176,1
6154,1.0,2239.0,0.36382840428989277,2
6155,1.0,2240.0,0.36393176279447603,3
6156,1.0,2241.0,0.36403508771929827,4
6157,0.0,2241.0,0.36397596231931134,1
6158,1.0,2242.0,0.3640792465086067,2
6159,0.0,2242.0,0.3640201331384965,3
6160,0.0,2242.0,0.363961038961039,4
6161,1.0,2243.0,0.364064275279987,1
6162,1.0,2244.0,0.3641674780915287,2
6163,1.0,2245.0,0.3642706474119747,3
6164,0.0,2245.0,0.3642115509409474,4
6165,0.0,2245.0,0.36415247364152475,1
6166,1.0,2246.0,0.36425559519948103,2
6167,1.0,2247.0,0.36435868331441545,3
6168,1.0,2248.0,0.364461738002594,4
6169,0.0,2248.0,0.3644026584535581,1
6170,0.0,2248.0,0.36434359805510536,2
6171,0.0,2248.0,0.36428455679792576,3
6172,0.0,2248.0,0.3642255346727155,4
6173,0.0,2248.0,0.3641665316701766,1
6174,1.0,2249.0,0.3642695173307418,2
6175,0.0,2249.0,0.3642105263157895,3
6176,0.0,2249.0,0.3641515544041451,4
6177,0.0,2249.0,0.3640926015865307,1
6178,0.0,2249.0,0.3640336678536743,2
6179,0.0,2249.0,0.36397475319631006,3
6180,0.0,2249.0,0.363915857605178,4
6181,1.0,2250.0,0.3640187671897751,1
6182,0.0,2250.0,0.36395988353283726,2
6183,0.0,2250.0,0.363901018922853,3
6184,1.0,2251.0,0.3640038809831824,4
6185,0.0,2251.0,0.3639450282942603,1
6186,1.0,2252.0,0.36404784998383444,2
6187,1.0,2253.0,0.3641506384354291,3
6188,0.0,2253.0,0.3640917905623788,4
6189,0.0,2253.0,0.36403296170625304,1
6190,1.0,2254.0,0.3641357027463651,2
6191,0.0,2254.0,0.3640768858019706,3
6192,0.0,2254.0,0.36401808785529716,4
6193,0.0,2254.0,0.36395930889714195,1
6194,0.0,2254.0,0.36390054891830803,2
6195,0.0,2254.0,0.3638418079096045,3
6196,0.0,2254.0,0.3637830858618464,4
6197,0.0,2254.0,0.36372438276585445,1
6198,0.0,2254.0,0.3636656986124556,2
6199,0.0,2254.0,0.3636070333924827,3
6200,0.0,2254.0,0.3635483870967742,4
6201,1.0,2255.0,0.3636510240283825,1
6202,1.0,2256.0,0.36375362786198,2
6203,0.0,2256.0,0.36369498629695307,3
6204,0.0,2256.0,0.36363636363636365,4
